substance,block,coder,trip_id,trip_id_inferred,dose_raw,item_id,item_code,level_1,level_2,level_3,occurrence_count,excerpt_idx,excerpt,source_row
brugmansia,01-10,Brendan,Brugmansia_08,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,6,2,"I began talking to people who weren't there, then waiting for a response after some conversation, not receiving one and then getting mad at myself for talking to people who weren't there",1102
brugmansia,01-10,Brendan,Brugmansia_08,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,6,3,I tried blowing on logs in the tent to flare up a fire that wasn't there before I realized it wasn't a good idea to have fire in a nylon tent,1102
brugmansia,01-10,Brendan,Brugmansia_08,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,6,4,There were really only 3 people in the tent but I kept thinking there about 6 or 7 for some reason.,1102
brugmansia,01-10,Brendan,Brugmansia_08,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,6,5,The next morning when I was a tad bit more coherent I thought 2 people came in the tent and started having sex right in front of me. Me and this imaginary person next to me tried to ignore it and then at some point I left the tent and actually went to sleep for real.,1102
brugmansia,01-10,Brendan,Brugmansia_08,False,,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,1,0,I started hallucinating these little squiggly lines in a square shape just outside in my peripheral vision,1103
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,1,0,I started hallucinating these little squiggly lines in a square shape just outside in my peripheral vision,1106
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",1,0,"I was talking to him and then after I said something I noticed he didn't respond, so I turned around and he was about 30 feet away. He hadn't started following behind me yet. It didn't really register in my brain that not only was I talking to someone that wasn't there at the time, but they talked to me as well",1110
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),3,0,"I began talking to people who weren't there, then waiting for a response after some conversation, not receiving one and then getting mad at myself for talking to people who weren't there",1111
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),3,1,There were really only 3 people in the tent but I kept thinking there about 6 or 7 for some reason.,1111
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),3,2,The next morning when I was a tad bit more coherent I thought 2 people came in the tent and started having sex right in front of me. Me and this imaginary person next to me tried to ignore it and then at some point I left the tent and actually went to sleep for real.,1111
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_artefact_tool_cloth,"Visual hallucination | Artefact | Tool, cloth",Visual hallucination,Artefact,"Tool, cloth",1,0,I tried blowing on logs in the tent to flare up a fire that wasn't there before I realized it wasn't a good idea to have fire in a nylon tent,1118
brugmansia,01-10,Brendan,Brugmansia_08,False,,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",1,0,"I saw what looked like the moon up in the sky, but as I kept staring at it, it dipped low, shot back up, dipped again, and then shot really fast across the sky to the left",1133
brugmansia,01-10,Brendan,Brugmansia_08,False,,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",1,0,"I 'woke' up at one point to J whispering my name over and over before I could respond. He was sitting up and I yelled 'What man?!' To which he responded ,'I didn't say anything dude.'",1145
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,0,"I was talking to him and then after I said something I noticed he didn't respond, so I turned around and he was about 30 feet away. He hadn't started following behind me yet. It didn't really register in my brain that not only was I talking to someone that wasn't there at the time, but they talked to me as well",1202
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,1,"I began talking to people who weren't there, then waiting for a response after some conversation, not receiving one and then getting mad at myself for talking to people who weren't there",1202
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,2,There were really only 3 people in the tent but I kept thinking there about 6 or 7 for some reason.,1202
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,3,"I 'woke' up at one point to J whispering my name over and over before I could respond. He was sitting up and I yelled 'What man?!' To which he responded ,'I didn't say anything dude.'",1202
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,2,0,The next morning when I was a tad bit more coherent I thought 2 people came in the tent and started having sex right in front of me. Me and this imaginary person next to me tried to ignore it and then at some point I left the tent and actually went to sleep for real.,1203
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,2,1,I tried blowing on logs in the tent to flare up a fire that wasn't there before I realized it wasn't a good idea to have fire in a nylon tent,1203
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,2,0,I started hallucinating these little squiggly lines in a square shape just outside in my peripheral vision,1204
brugmansia,01-10,Brendan,Brugmansia_08,False,,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,2,1,"I saw what looked like the moon up in the sky, but as I kept staring at it, it dipped low, shot back up, dipped again, and then shot really fast across the sky to the left",1204
brugmansia,01-10,Brendan,Brugmansia_08,False,,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,2,0,"I was talking to him and then after I said something I noticed he didn't respond, so I turned around and he was about 30 feet away. He hadn't started following behind me yet. It didn't really register in my brain that not only was I talking to someone that wasn't there at the time, but they talked to me as well",1223
brugmansia,01-10,Brendan,Brugmansia_08,False,,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,2,1,"I was getting sleepy and was for some reason still not convinced I was tripping, though I started hallucinating these little squiggly lines in a square shape just outside in my peripheral vision",1223
brugmansia,01-10,Brendan,Brugmansia_08,False,,amnesia,Amnesia,Amnesia,,,1,0,"I really don't remember most of the night. I thought I was sleeping but the 3rd person who was in the tent with us, who was sober said we were up all night mumbling to ourselves and blowing on imaginary fires",1228
brugmansia,01-10,Brendan,Brugmansia_08,False,,insight_metaphysical,Insight | Metaphysical,Insight,Metaphysical,,1,0,"I think its important to note that I got this sense of extreme introspection from the experience, like I was shown many things, I just can't remember what they were",1241
brugmansia,01-10,Brendan,Brugmansia_09,False,,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,2,0,I also had no depth perception and everything seemed blurry like it had fuzz growing on it,1257
brugmansia,01-10,Brendan,Brugmansia_09,False,,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,2,1,At the time I had no idea that the Cheshire cat looking feline in the mirror was myself and I was disturbed that I could not pet it (I tried to for quite some time),1257
brugmansia,01-10,Brendan,Brugmansia_09,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,3,0,"Back in my bedroom I put on my headphones to listen to more music, but it didn’t play, when I looked down at the CD player again it wasn’t there",1258
brugmansia,01-10,Brendan,Brugmansia_09,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,3,1,This happened with other apparitions mainly my parents walking into my room and out but I soon knew these were hallucinations because the door never opened when they came in,1258
brugmansia,01-10,Brendan,Brugmansia_09,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,3,2,I tried to eat dinner but that was pointless as I think I was eating food that wasn’t even there and not even doing to good at that. For example I tried to drink a piece of bread I had and then the bread disappeared and where it was was a marker. This too disappeared so I gave up.,1258
brugmansia,01-10,Brendan,Brugmansia_09,False,,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",1,0,This happened with other apparitions mainly my parents walking into my room and out but I soon knew these were hallucinations because the door never opened when they came in,1266
brugmansia,01-10,Brendan,Brugmansia_09,False,,visual_hallucination_artefact_technological_device,Visual hallucination | Artefact | Technological device,Visual hallucination,Artefact,Technological device,1,0,"Back in my bedroom I put on my headphones to listen to more music, but it didn’t play, when I looked down at the CD player again it wasn’t there",1273
brugmansia,01-10,Brendan,Brugmansia_09,False,,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,1,0,I tried to eat dinner but that was pointless as I think I was eating food that wasn’t even there and not even doing to good at that. For example I tried to drink a piece of bread I had and then the bread disappeared and where it was was a marker. This too disappeared so I gave up.,1275
brugmansia,01-10,Brendan,Brugmansia_09,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,3,0,This happened with other apparitions mainly my parents walking into my room and out but I soon knew these were hallucinations because the door never opened when they came in,1358
brugmansia,01-10,Brendan,Brugmansia_09,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,3,1,"Back in my bedroom I put on my headphones to listen to more music, but it didn’t play, when I looked down at the CD player again it wasn’t there",1358
brugmansia,01-10,Brendan,Brugmansia_09,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,3,2,I tried to eat dinner but that was pointless as I think I was eating food that wasn’t even there and not even doing to good at that. For example I tried to drink a piece of bread I had and then the bread disappeared and where it was was a marker. This too disappeared so I gave up.,1358
brugmansia,01-10,Brendan,Brugmansia_09,False,,amnesia,Amnesia,Amnesia,,,1,0,At the time I had no idea that the Cheshire cat looking feline in the mirror was myself and I was disturbed that I could not pet it (I tried to for quite some time),1384
brugmansia,01-10,Brendan,Brugmansia_10,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,4,0,"In fact, there were no signs to point out that anyone had been home at all. It was at that point, that I realised I was actually under the influence of the tea, a thought which dissapeared from my mind almost straight away",1414
brugmansia,01-10,Brendan,Brugmansia_10,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,4,1,I have vague memories of talking to people all afternoon,1414
brugmansia,01-10,Brendan,Brugmansia_10,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,4,2,"every now and again I would say 'Be right back' to her, put down the phone, and talk to another person in the room for a few minutes and come back to the phone",1414
brugmansia,01-10,Brendan,Brugmansia_10,False,,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,4,3,"all of a sudden about 5 or six of my friends walking in, and sat down in various parts of the room, and hung out and talked with me for about 20 minutes. It had the ambience and the atmosphere of a small party.",1414
brugmansia,01-10,Brendan,Brugmansia_10,False,,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",2,0,"In fact, there were no signs to point out that anyone had been home at all. It was at that point, that I realised I was actually under the influence of the tea, a thought which dissapeared from my mind almost straight away",1422
brugmansia,01-10,Brendan,Brugmansia_10,False,,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",2,1,"all of a sudden about 5 or six of my friends walking in, and sat down in various parts of the room, and hung out and talked with me for about 20 minutes. It had the ambience and the atmosphere of a small party.",1422
brugmansia,01-10,Brendan,Brugmansia_10,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),2,0,I have vague memories of talking to people all afternoon,1423
brugmansia,01-10,Brendan,Brugmansia_10,False,,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),2,1,"every now and again I would say 'Be right back' to her, put down the phone, and talk to another person in the room for a few minutes and come back to the phone",1423
brugmansia,01-10,Brendan,Brugmansia_10,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,0,"In fact, there were no signs to point out that anyone had been home at all. It was at that point, that I realised I was actually under the influence of the tea, a thought which dissapeared from my mind almost straight away",1514
brugmansia,01-10,Brendan,Brugmansia_10,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,1,"all of a sudden about 5 or six of my friends walking in, and sat down in various parts of the room, and hung out and talked with me for about 20 minutes. It had the ambience and the atmosphere of a small party.",1514
brugmansia,01-10,Brendan,Brugmansia_10,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,2,I have vague memories of talking to people all afternoon,1514
brugmansia,01-10,Brendan,Brugmansia_10,False,,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,4,3,"every now and again I would say 'Be right back' to her, put down the phone, and talk to another person in the room for a few minutes and come back to the phone",1514
brugmansia,01-10,Brendan,Brugmansia_10,False,,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,1,0,"In fact, there were no signs to point out that anyone had been home at all. It was at that point, that I realised I was actually under the influence of the tea, a thought which dissapeared from my mind almost straight away",1535
brugmansia,01-10,Brendan,Brugmansia_10,False,,arousal_abnormally_low,Arousal | Abnormally low,Arousal,Abnormally low,,1,0,I started to feel slightly drowsy,1549
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,1,0,"""The sky appeared to have small white strands (like strands of cloth that come out of your clothing) and they were all moving together in the sky to form into a ball of light somewhat like the sun but as a soft white - blue""",9
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,2,0,Every time I turned my back from this person in my room it would switch between a little 12 year old really annoying girl and my mother.,10
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,2,1,"The couch appeared to have spiders, centipedes, rollypolys, all kinds of insects all over it.",10
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,1,0,I was having mini trips of giant shiny spiders that you could only see in the reflection of the light.,11
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,2,0,""" I remember the day having no moon or sun out and a clear blue sky but I was told it was a very cloudy day. TRIPPING.""",12
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,2,1,""" At one point I had a very visual and hearing trip when I went to the bathroom and saw in the mirror a man 6 to 6'2 bald and I was 5'7 long hair. The man talked to me about life and death and I talked back I listened and found real spiritual guidance from him.""",12
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,1,0,"I was having more visual trips of blurriness and colors changing, not mixing.",14
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,2,0,"when I looked at the pattern on the couch I was sleeping on. The couch appeared to have spiders, centipedes, rollypolys, all kinds of insects all over it.",32
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,2,1,I was having mini trips of giant shiny spiders that you could only see in the reflection of the light.,32
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,nonsensory_hallucination_other,Nonsensory hallucination | Other,Nonsensory hallucination,Other,,1,0,"""I felt like I was living in a dream where I could remember what I had just done 3 seconds ago clearly in my head and I couldn't live in the present.""",108
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,enhanced_mental_imagery,Enhanced mental imagery,Enhanced mental imagery,,,1,0,"""my mind wondered more""",128
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,3,0,"""I got a little paranoid""",131
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,3,1,"I thought I dropped my wallet and so I picked it up and my mom took it to me and gave it to the handicap man in front of me and I got really pissed off, I was told later I had stolen it straight from the man's bag.",131
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,3,2,"Life was the same but made with my own laws of physics and nature, faces had changed, and every room I couldn't see had to be a room in my house at home",131
brugmansia,01-10,Noah,Brugmansia_01,False,1.5 flowers,insight_practical,Insight | Practical,Insight,Practical,,1,0,The doctor told me that I hadn't found answers with the use of psychedelics and I completely disagree,151
brugmansia,01-10,Noah,Brugmansia_02,False,500ml tea,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,2,0,I remember it making me see strange colors for a moment but nothing else,165
brugmansia,01-10,Noah,Brugmansia_02,False,500ml tea,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,2,1,"When I was finally bailed out I couldn't read anything. I could see the letters, but just couldn’t get them to form words. It took another day to sober up completely. The after effects were mostly related to being unable to read",165
brugmansia,01-10,Noah,Brugmansia_02,False,500ml tea,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,1,0,"Like everything was supposed to be normal, but I was somehow in the wrong place",268
brugmansia,01-10,Noah,Brugmansia_02,False,500ml tea,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,1,0,"eating a long blade of grass with one hand, smoking a cigarette that wasn't there with the other",287
brugmansia,01-10,Noah,Brugmansia_03,False,4 flowers,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,1,0,I walked in without a shirt on and my roommate asked me where it was. I argued with him for almost a half hour that I DID have a shirt on and I was scraping the skin on my chest and pulling it out thinking it was my shirt.,321
brugmansia,01-10,Noah,Brugmansia_03,False,4 flowers,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,1,0,On the drive I kept seeing snakes. Snakes were everywhere in the road yet my friend Chino assured me everything was alright.,322
brugmansia,01-10,Noah,Brugmansia_03,False,4 flowers,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),1,0,I told him I was fighting someone and to help me.,331
brugmansia,01-10,Noah,Brugmansia_03,False,4 flowers,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,1,0,"I took a silver cake mix bowl and filled it full of milk, then stuffed an Alcopolco (a Mexican type of blanket) into the bowl and started to eat it with a fork and a knife.",443
brugmansia,01-10,Noah,Brugmansia_03,False,4 flowers,amnesia,Amnesia,Amnesia,,,1,0,seeming to get up every 15 or 20 min. to 'go to the bathroom' ... yet when I got to the bathroom I would forget where I had just come from.,448
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,1,0,My walls look as thought they're being projected onto a backdrop and the wind is blowing it around,477
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,5,0,"I am now seeing odd hallucinations. There is a face that's multicolored coming from the corner of my room, it just comes out of the shadow for a second, then returns",478
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,5,1,"I was in the shower there was a folded & twisted washcloth... But my mind envisioned this rag as a chunk of a person's face torn off and set there with the eye still in the socket. This eye wouldn't quit making eye contact with me. I was shocked at first when I saw it, and I jumped. I don't usually jump even if I'm scared to death. I don't know what made me jump - it was merely a washcloth. I knew this because I noticed it before it became an eyeball & ripped flesh.",478
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,5,2,one of the screws holding the shower crown in (the board running along the walls at the ceiling) grew legs and started 'sniffing' around the shower,478
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,5,3,"there appears to be smoke coming from my desk. The smoke keeps flying by my face, and I say to myself 'oh yea, I need to smoke that cigarette before it's dead' but when I reach down to grab it... I realize that I don't even have an ashtray in here right now, let alone a burning cigarette.",478
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,5,4,"a penny just came out from behind my monitor and landed on top of it, but without sound",478
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,1,0,I laid back on my bed and watched all sorts of things fly by.,479
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,1,0,There are waves of green & yellow illuminations flowing across my cieling,482
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,visual_hallucination_human_historical_figures,Visual hallucination | Human | Historical figure(s),Visual hallucination,Human,Historical figure(s),1,0,When I opened my door there stood sherlock holmes.,484
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,2,0,"(the board running along the walls at the ceiling) grew legs and started 'sniffing' around the shower. It appeared to be a spider,",500
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,2,1,I am semi-watching a spider build a spider web across the bottom of my monitor.,500
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,auditory_hallucination_artefact_other,Auditory hallucination | Artefact | Other,Auditory hallucination,Artefact,Other,1,0,By the way... There wasn't any music playing to start with,530
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,auditory_hallucination_animal_mammal,Auditory hallucination | Animal | Mammal,Auditory hallucination,Animal,Mammal,1,0,Something under my bed just growled.,532
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,2,0,"I think my door might be getting mad b/c it's breathing heavily now. No, I do not actually think my door is mad, I know it's only a hallucination.",598
brugmansia,01-10,Noah,Brugmansia_04,False,350ml tea,sense_of_reality_lucid,Sense of reality | Lucid,Sense of reality,Lucid,,2,1,"I know it's only in my head, so I am going to ignore it",598
brugmansia,01-10,Noah,Brugmansia_05,False,175ml tea,amnesia,Amnesia,Amnesia,,,4,0,"We popped in a dvd, but I hardly remember any of it.",760
brugmansia,01-10,Noah,Brugmansia_05,False,175ml tea,amnesia,Amnesia,Amnesia,,,4,1,That's one of the last things I remember.,760
brugmansia,01-10,Noah,Brugmansia_05,False,175ml tea,amnesia,Amnesia,Amnesia,,,4,2,"I almost refused to believe it, as I had 0 recollection of doing any of these things",760
brugmansia,01-10,Noah,Brugmansia_05,False,175ml tea,amnesia,Amnesia,Amnesia,,,4,3,the scary thing about it all was that I had no recollection of doing these things,760
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,2,0,"My depth perception is gone, my eyes cannot focus",789
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,2,1,"I cannot read the rest of the night, but by the next day, I am completely back to normal.",789
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,2,0,"I look around the park in front of me, and for a split second, it looks like part of the play structure is flipping me off, another part is smiling at me, and a shadow on the ground is a cloud dragon.",790
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,1,0,"Anything I touched, the feel of it seemed so new to me.",871
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,amnesia,Amnesia,Amnesia,,,2,0,"From there on I only had bits and pieces of memory, fragments of what happened coming back to me slowly",916
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,amnesia,Amnesia,Amnesia,,,2,1,"Though, whenever I went to look for them, I’d forget what I was looking for, head home, get almost there, and then go look for them again.",916
brugmansia,01-10,Noah,Brugmansia_06,False,20 seeds,sense_of_surprise_and_unexpectedness,Sense of surprise and unexpectedness,Sense of surprise and unexpectedness,,,1,0,"Anything I touched, the feel of it seemed so new to me.",937
